Date,Coal_RB_4800_FOB_London_Close_USD,Coal_RB_5500_FOB_London_Close_USD,Coal_RB_5700_FOB_London_Close_USD,Coal_RB_6000_FOB_CurrentWeek_Avg_USD,Coal_India_5500_CFR_London_Close_USD,Price_WTI,Price_Brent_Oil,Price_Dubai_Brent_Oil,Price_ExxonMobil,Price_NTPC,Price_Shenhua,tempmax_RB,tempmin_RB,temp_RB,dew_RB,humidity_RB,precip_RB,preciptype_RB,windspeed_RB,tempmax_Limpopo,tempmin_Limpopo,temp_Limpopo,dew_Limpopo,humidity_Limpopo,precip_Limpopo,preciptype_Limpopo,windspeed_Limpopo
10/10/2022,133.8,194.27,251.91,252.2,190.43,91.13,96.19,94.42,98.84,163.95,23.55,25.9,19.5,22.4,17.8,76.5,0.998,rain,25.6,29,15,21.8,9.6,47.7,0,,26.9
10/11/2022,133.8,194.27,251.91,252.2,190.43,89.35,94.29,92.93,98,161.05,23.45,36.4,20.5,26,19,68.3,0.007,rain,23.8,30,14.1,21.2,12.3,63,0,,18.4
10/12/2022,133.8,194.27,251.91,252.2,190.43,87.27,92.45,91.58,98.43,165,23.45,31,21.2,24.3,18,70.1,0.794,rain,18.3,34,12,23.4,8.6,46.1,0,,22.3
10/13/2022,133.8,194.27,251.91,252.2,190.43,89.11,94.57,92.42,101.87,164.75,23.3,39.8,22.2,27.5,20.1,68.9,0.991,rain,24.1,32,14,24.6,6.7,33.9,0,,18.4
10/14/2022,124.23,176.57,228.71,228.94,185.92,85.61,90.15,90.79,99.19,165.1,23.85,29.4,21.3,24.7,19.3,72.9,0.1,rain,27.7,34,14,24.9,6.1,35.1,0,,14.7
10/17/2022,124.23,176.57,228.71,228.94,185.92,85.46,90.18,90.71,100.62,168.45,23.75,32.4,17.3,23.8,17.5,70.8,0.2,rain,24.1,27,14,20,11.8,62.6,0,,21.2
10/18/2022,124.23,176.57,228.71,228.94,185.92,82.82,88.6,89.92,100.8,166.95,23.85,33,21.5,25.1,19.1,71.4,2.9,rain,20.5,28,14,20.8,11.7,58.1,0.087,rain,19.9
10/19/2022,124.23,176.57,228.71,228.94,185.92,85.55,90.56,90.53,103.79,164.05,23.95,32.1,20,24.6,18.9,73,0,,20.5,28,14,20.6,12.5,63.4,0,,22.3
10/20/2022,124.23,176.57,228.71,228.94,185.92,85.98,90.45,90.54,103.93,166.95,23.65,35,21.4,26.1,18.3,64.9,0.8,rain,27.6,30.1,12,21.1,9.2,54.7,0,,22.3
10/21/2022,115.27,165.67,216.02,229.33,176.76,85.05,91.34,90.95,105.86,165.05,23.8,28,21.4,23.1,19.9,82.7,0.596,rain,18.7,30,14,22.1,9.4,48.7,0,,24.1
10/24/2022,115.27,165.67,216.02,229.33,176.76,84.58,91.21,90.88,106.6,166.95,22.35,26.3,19.6,22.7,20.2,86.1,1.042,rain,18.3,23.5,17,19.2,14.3,75,0.636,rain,17.2
10/25/2022,115.27,165.67,216.02,229.33,176.76,85.32,91.74,90.84,105.88,169.35,22.9,35,20,25.5,19.8,74.9,1.1,rain,23,32,16,23.8,12.3,52.2,0,,19.2
10/26/2022,115.27,165.67,216.02,229.33,176.76,87.91,95.69,91.16,107.14,,22.6,25.1,19.6,22,17.8,77.7,5.207,rain,26.3,31,17,22.6,14.9,63.6,3.965,rain,20.5
10/27/2022,115.27,165.67,216.02,229.33,176.76,89.08,96.96,91.26,107.55,170.65,22.5,31.7,17.8,24.3,17.3,67.1,0.5,rain,20.2,22,15.5,18.3,15.4,83.8,4.087,rain,24.1
10/28/2022,112.79,156.98,203.85,219.3,176.32,87.9,95.77,91.11,110.7,174.05,21.9,24.1,19.7,21.9,16.2,70.9,2.087,rain,26.3,30,13,20.2,12.2,65.1,0,,31.7
10/31/2022,112.79,156.98,203.85,219.3,176.32,86.53,94.83,91.13,110.81,173.1,20.65,21,13.9,18.8,16.5,86.6,23.057,rain,24.1,27,15.6,19.1,15.1,80,7.983,rain,29.5
11/1/2022,112.79,156.98,203.85,219.3,176.32,88.37,94.65,91.22,111.91,181.8,21.15,20.3,13.4,17.8,14.5,81.5,5.132,rain,14.7,21,13.8,16.3,13.2,83.2,12.603,rain,25.5
11/2/2022,112.79,156.98,203.85,219.3,176.32,90,96.16,91.87,109.61,180.95,21.3,22.8,17.2,19.3,14.6,74.6,0.2,rain,16.5,19,13.9,15.8,12.3,80.2,0,rain,27.7
11/3/2022,112.79,156.98,203.85,219.3,176.32,88.17,94.67,89.5,111.1,178.15,21.3,31.3,16.6,22.3,17.3,75.9,5.005,rain,22.7,22,14,17.7,14,79.9,0,,13.3
11/4/2022,125.47,147,191.34,205.64,171.86,92.61,98.57,93.63,112.31,176.95,22.15,29.8,20.9,24.1,20.7,82.1,25.189,rain,22.3,29,14,19.4,14.5,77.1,12.061,rain,33.5
11/7/2022,125.47,147,191.34,205.64,171.86,91.79,97.92,92.68,113.64,175.85,22.55,30,18.3,23.4,17.1,69.5,0.3,rain,22,27,17.9,21.2,16.3,75.1,0,,22.3
11/8/2022,125.47,147,191.34,205.64,171.86,88.91,95.36,90.62,114,,22.65,28.3,18.7,22.1,20.3,90.2,13.435,rain,14.8,21.3,17,18.9,17.3,90.7,14.27,rain,24.1
11/9/2022,125.47,147,191.34,205.64,171.86,85.83,92.65,88.8,108.9,173.4,22.45,28.7,18.8,23.7,20.1,81.5,12.566,rain,18.3,30,16,22.6,15.1,67.5,0.398,rain,13
11/10/2022,125.47,147,191.34,205.64,171.86,86.47,93.67,89.36,110.5,172.1,22.85,21.7,17.5,20.3,18.8,90.9,1.999,rain,25.8,27.2,17.2,21.6,14.1,64.1,0.007,rain,33.5
11/11/2022,125.18,143.85,164.24,172.55,158.45,88.96,95.99,91.11,113.95,171.45,22.85,28,17,22.8,18.3,77.1,1,rain,22.3,22,15.9,19.1,14.7,76.3,0,rain,36.7
11/14/2022,125.18,143.85,164.24,172.55,158.45,85.87,93.14,89.5,113.37,171.45,22.4,25.3,16.5,20.7,16.1,75.9,12.53,rain,24.1,23.5,14.8,18.8,13.9,74.7,0.07,rain,25.9
11/15/2022,125.18,143.85,164.24,172.55,158.45,86.92,93.86,89.44,114.13,172.1,22.45,28.4,16.1,22.3,15.7,67.9,0,,22.3,26,12,18.5,12.5,70.8,0.002,rain,13
11/16/2022,125.18,143.85,164.24,172.55,158.45,85.59,92.86,88.94,112.91,169.95,22.55,27.3,17.1,22.5,18.6,79.4,0.3,rain,20.9,30,14,22.1,13.2,60.9,0,,13
11/17/2022,125.18,143.85,164.24,172.55,158.45,81.64,89.78,87.59,113.06,168.3,22,26.4,20.9,22.9,20.1,85,0.03,rain,16.5,31,16,23.6,14.8,60.5,0,,17.2
11/18/2022,119.49,147.03,173.52,181.7,154.98,80.08,87.62,86.86,112.08,165.85,22.1,35.2,20.4,25.8,20.8,77.3,0.006,rain,19.4,33,17.1,24.7,14.4,57,0.009,rain,26.2
11/21/2022,119.49,147.03,173.52,181.7,154.98,79.73,87.45,86.62,110.97,164.4,21.95,31,14.5,21.9,13.7,62.8,0,,20.9,25,13.5,18.4,12.5,69.8,0,,20.4
11/22/2022,119.49,147.03,173.52,181.7,154.98,80.95,88.36,86.6,114.18,167.05,22.25,35.3,18.2,24.5,16.4,63.9,0,,22.3,28,14,21.8,12.5,58.6,0,,15.8
11/23/2022,119.49,147.03,173.52,181.7,154.98,77.94,85.41,85.88,113.61,168.05,22.65,32.2,20.8,25.4,18.9,69.8,0.013,rain,24.1,29,17,22.4,13.8,60.4,0.995,rain,18.4
11/24/2022,119.49,147.03,173.52,181.7,154.98,77.95,85.34,,,169.5,22.7,37.8,21.6,26.3,19.7,69.5,0.1,rain,22.2,31,16.5,23.6,13.7,57,0,,13
11/25/2022,130.77,162.8,191.17,217.08,157.55,76.28,83.63,85.79,113.21,169.75,23.6,26.1,19.8,22.4,18.2,78,0.931,rain,20.9,29,17,20.9,15.3,73.3,0.819,rain,20.5
11/28/2022,130.77,162.8,191.17,217.08,157.55,77.24,83.19,85.97,109.81,170.4,22.95,24.1,17.8,21,15.7,72.4,0.6,rain,18.3,25,16,19.4,13.7,71.8,0.101,rain,22.3
11/29/2022,130.77,162.8,191.17,217.08,157.55,78.2,83.03,86.19,110.54,170.15,23.1,25.8,16.3,21,15.3,71.8,0.005,rain,18.4,24,14,18.7,11.6,65.5,0,,20.5
11/30/2022,130.77,162.8,191.17,217.08,157.55,80.56,85.43,86.22,111.34,172.2,24,29.9,16.2,22.3,14.3,65.1,0,,25.8,28,13,19.6,12.6,67.2,0,,20.5
12/1/2022,130.77,162.8,191.17,217.08,157.55,81.33,86.88,80.94,110.8,172.2,23.4,32.7,17.2,23.8,16.7,68.2,0,,22.3,30,13,20.1,11.1,59.7,0,,18.4
12/2/2022,145.3,175.18,210.88,236.32,165.72,80.3,85.55,80.1,109.86,172.15,22.55,35.6,19.9,25.8,17.2,61.6,0,,24,30,13.7,22.3,12.4,56.1,0,,14.8
12/5/2022,145.3,175.18,210.88,236.32,165.72,77.4,82.66,77.52,106.85,175.15,23.15,33.5,19.9,23.8,21.2,86.7,1.793,rain,30.2,27,16.9,21.2,16.7,76.8,17.462,rain,27.7
12/6/2022,145.3,175.18,210.88,236.32,165.72,74.47,79.67,75.12,103.88,175.2,23.2,23.3,18.8,20.5,16.7,79.4,0.988,rain,18.4,27,16.4,20.9,15.5,72.8,5.948,rain,33.5
12/7/2022,145.3,175.18,210.88,236.32,165.72,72.58,77.59,73.88,103.65,171.85,22.6,32.5,18.8,24.6,19.4,75.4,0.085,rain,20.5,27,16,21,14.1,66.1,0.254,rain,25.9
12/8/2022,145.3,175.18,210.88,236.32,165.72,72.06,76.59,73.45,104.42,170.35,22.35,35.5,22.3,26.7,21.7,76.6,2.993,rain,24.8,28,17.8,22.7,15.7,66.8,0.339,rain,22.3
12/9/2022,138.18,172.46,211.75,235.9,164.13,71.5,76.6,73.71,103.54,169.5,22.7,29.8,21.6,25.1,20.9,79.3,1.68,rain,22.3,27,17.6,21.1,14.7,68.7,0.696,rain,22.3
12/12/2022,138.18,172.46,211.75,235.9,164.13,73.44,78.34,75.13,106.09,168.9,22.5,25.5,20.7,21.9,20.8,93.6,21.273,rain,13.3,25,17,21.2,15.5,70.9,0.2,rain,20.5
12/13/2022,138.18,172.46,211.75,235.9,164.13,75.19,80.86,76.62,107.25,169.2,22.45,29.4,20.8,23.9,20.7,83.4,81.278,rain,16.5,27,16.1,21.8,15.7,69.8,0.099,rain,20.5
12/14/2022,138.18,172.46,211.75,235.9,164.13,77.27,82.75,77.67,106.46,171.6,22.7,33.4,22.7,26.3,21.6,76.8,0.201,rain,24.1,26.3,17,20.8,16.8,79.4,14,rain,18.4
12/15/2022,138.18,172.46,211.75,235.9,164.13,76.25,81.32,76.9,105.44,172.1,22.6,30.1,21.8,25.3,22.7,86.3,0.198,rain,14.8,29,17,22.9,17.4,73.5,0.198,rain,11.8
12/16/2022,119.43,147.96,186.2,206.01,160.66,74.45,79.49,75.89,104.7,169.8,22.7,36.4,22.3,27.1,22.2,77.4,0.033,rain,24.1,29,18,22,17.6,78.3,8.845,rain,16.6
12/19/2022,119.43,147.96,186.2,206.01,160.66,75.89,80.14,76.31,105.17,171.8,22.45,27.6,18.8,22.6,17.3,73.2,0.3,rain,15.8,27,17.9,21.3,17.5,80.5,0.203,rain,17.3
12/20/2022,119.43,147.96,186.2,206.01,160.66,76.23,80.53,76.4,106.69,169.75,22.3,26.9,17.9,21.6,18.7,84.5,0.63,rain,16.5,28,17.5,21.1,17.2,79.8,0.268,rain,16.6
12/21/2022,119.43,147.96,186.2,206.01,160.66,78.24,82.58,77.1,108.06,167.95,22.45,22.1,18.4,19.8,16.4,81.5,37.27,rain,25.9,24,16.7,18.9,15.3,80.3,0.5,rain,24.1
12/22/2022,119.43,147.96,186.2,206.01,160.66,78.45,81.67,76.87,105.88,165.9,22.5,28.1,16.7,22.2,14.8,64.4,0,,24,23,14,18.3,12.2,69.6,0,,22.3
12/23/2022,116.49,140.33,173.37,177.92,162.07,79.34,84.5,77.48,108.68,163,22.5,32.4,17.9,24.6,17.2,64.7,0,,22.7,27.7,12,19.5,11.6,64.4,0,,11.8
12/26/2022,,,,,,80.97,,,,165.65,,21,17.2,18.7,18.1,95.9,39.735,rain,9.4,26.5,18.3,22.2,15.9,68.4,0,rain,25.9
12/27/2022,,,,177.92,,79.77,84.68,77.52,110.19,165.2,,27,19.3,22.6,19.8,85.2,21.76,rain,18.3,27,16.3,21.5,16,72.7,0,rain,22.2
12/28/2022,116.49,140.33,173.37,177.92,162.07,78.6,83.26,77.39,108.38,165.85,22.9,31.9,20.6,25.9,21.8,79.5,0.09,rain,19.1,28.9,17.4,22.2,16.4,71.7,0.198,rain,16.2
12/29/2022,116.49,140.33,173.37,177.92,162.07,78.61,82.26,77.24,109.2,166.75,22.5,30.3,18.2,24,21.1,84.6,13.249,rain,33.4,30.1,18.5,23.5,15.4,62.3,0.011,rain,21.2
12/30/2022,98.55,126.43,160.44,186.25,156.63,80.47,85.91,77.2,110.3,166.45,22.55,20.1,18.3,19.2,17,87.6,14.652,rain,31.6,25.2,16.4,21,15.1,69.9,0,rain,25.8
1/2/2023,,,,,,80.47,,,,168,,28,16.1,22.8,18,75.5,0,,13.9,25.7,15.5,20,14,71.1,0.002,rain,14
1/3/2023,98.55,126.43,160.44,186.25,156.63,77.12,82.1,77.91,106.51,167.6,23.05,30.7,21.5,25.5,20.7,76.1,0,,16.1,29.7,15,22.3,13.7,61.9,0,,17
1/4/2023,98.55,126.43,160.44,186.25,156.63,73.1,77.84,74.69,106.82,166.6,22.8,34.7,22.8,27,21.3,72.8,0,rain,14.9,32,17.7,24.6,13.6,53.3,0,,19.2
1/5/2023,98.55,126.43,160.44,186.25,156.63,73.92,78.69,75.46,109.21,169.9,22.9,27.3,21.8,23.6,21,85.6,0.005,rain,12.7,26.4,17.1,20.5,17.1,82.2,37.869,rain,35.3
1/6/2023,112.23,126.64,159.49,179.05,150.04,74.04,78.57,75.4,110.53,169,22.85,21.8,16.8,20.1,18.1,88.8,19.11,rain,25.2,28.1,15.7,20.7,17.4,83.2,35.052,rain,27.5
1/9/2023,112.23,126.64,159.49,179.05,150.04,74.92,79.65,76.43,108.47,170.4,23,30.5,19,24.1,18.5,72.5,0,,13.8,27.7,13.9,20.2,12.9,65.4,0,,10.7
1/10/2023,112.23,126.64,159.49,179.05,150.04,75.37,80.1,77.06,110.09,167.95,23.25,31.2,20.9,25.4,20.4,74.5,0,,13.8,31.7,16.5,24.1,13.3,55.5,0,,18.1
1/11/2023,112.23,126.64,159.49,179.05,150.04,77.68,82.67,78.68,111.37,166.05,24.35,30.6,21.4,25.3,20.2,74.7,0,,15,31.7,16.2,23.8,12,53.2,0,,24.8
1/12/2023,112.23,126.64,159.49,179.05,150.04,78.65,84.03,79.39,113.22,165.95,24.5,32.9,20.6,25.6,18.7,69,0,,8.7,28.1,14.7,21.2,9.2,52.4,0,,23.8
1/13/2023,97.04,119.51,147.63,163.95,146.2,80.11,85.28,80.02,113.15,167.8,24.7,33.6,18.5,26.4,20.5,72.1,0,,16.1,27,14.6,20.7,13.2,63,0,,16.4
1/16/2023,97.04,119.51,147.63,163.95,146.2,79.04,84.46,,,165.95,24.8,31.9,22.1,26.8,21.6,75.2,0,,16.1,27.2,17.2,22.3,13.8,60.9,0,,16.5
1/17/2023,97.04,119.51,147.63,163.95,146.2,80.45,85.92,80.66,112.93,167.7,24.85,33.7,23.1,27.5,21.2,70.3,0,,15,25.7,19.4,21.9,15.6,67.9,0.122,rain,20.5
1/18/2023,97.04,119.51,147.63,163.95,146.2,79.8,84.98,80.19,110.61,169.45,24.75,36.1,24.1,29.1,22.7,70,0,,18.3,27.9,18.3,22.5,16.4,70.7,0.099,rain,25.1
1/19/2023,97.04,119.51,147.63,163.95,146.2,80.61,86.16,80.49,111.32,168.7,24.5,37.8,23.9,29.6,23,69.9,0,,16.1,28.3,17.4,23,16.1,66.9,0,,20.4
1/20/2023,106.55,124.98,150.35,166.49,146.98,81.64,87.63,81,113.35,168.7,25.1,31.2,23.7,27.4,23,77.9,0,,11.3,29.5,16.9,23.7,14.1,58.1,0.005,rain,20.4
1/23/2023,106.55,124.98,150.35,166.49,146.98,81.62,88.19,81.07,112.76,166.85,,31.6,21.9,26.7,21.6,75.4,0,,16.1,28.5,17.2,21.9,13.1,59.9,0,,28
1/24/2023,106.55,124.98,150.35,166.49,146.98,80.13,86.13,80.6,113.81,166.05,,35.4,23.3,28,20.8,67.9,0,,16.1,29.4,16.8,22.8,12.2,54.9,0,,24
1/25/2023,106.55,124.98,150.35,166.49,146.98,80.15,86.12,80.57,113.21,165.9,,24.5,19.6,22.5,21.1,92,114.409,rain,17.2,28.1,16.7,22.9,12.4,54.6,0,,27.1
1/26/2023,106.55,124.98,150.35,166.49,146.98,81.01,87.47,80.74,117.76,,24.8,27.4,19.7,23.3,20.5,85.3,5.393,rain,10.3,28.2,16.1,21.9,13.9,63.3,0.991,rain,19.5
1/27/2023,100.63,121.2,139.81,150.36,141.97,79.68,86.66,80.58,115.61,166.3,24.95,29.6,20.8,24.9,20.6,78.7,0.001,rain,10.3,29.6,14.9,22.1,11.9,57,0,,18.8
1/30/2023,100.63,121.2,139.81,150.36,141.97,77.9,84.9,80.42,113.56,168.85,24.25,24.6,18.1,21.1,17.7,81.1,0.206,rain,6.9,22.5,17.1,19.2,16,82.5,12.25,rain,33.7
1/31/2023,100.63,121.2,139.81,150.36,141.97,78.87,84.49,80.38,116.01,171.15,24.35,29.5,20.7,24.1,21.1,84.1,3.203,rain,13.8,27.9,17,21.9,15.6,70.3,0.002,rain,16.9
2/1/2023,100.63,121.2,139.81,150.36,141.97,76.41,82.84,80.32,114.74,170,24.05,30.9,20.9,25.5,20.9,77.5,9.553,rain,14.1,27.6,17,21.4,16.6,75.7,32.798,rain,28.1
2/2/2023,100.63,121.2,139.81,150.36,141.97,75.88,82.17,80.07,111.15,166.9,24.3,27.9,21.7,24.2,21.2,83.4,0.6,rain,11.4,26.3,15.7,19.9,17.1,84.7,5.994,rain,19.2
2/3/2023,98.3,116.85,133.1,145.78,136.65,73.39,79.94,78.1,111.92,165.55,24,29.3,20.4,23.8,21.4,87.1,2.016,rain,13.8,22.5,19.1,20.6,18.3,87.1,0.657,rain,20.4
2/6/2023,98.3,116.85,133.1,145.78,136.65,74.11,80.99,78.97,111.73,166.05,23.9,30.1,19.4,24.5,20.7,81.2,0.012,rain,11,29,16.5,21.7,15.3,69.4,0,,18.3
2/7/2023,98.3,116.85,133.1,145.78,136.65,77.14,83.69,81.19,114.92,165.25,23.9,32.1,20.7,25.9,21.5,78.7,10.372,rain,13.8,27.3,16.7,21.8,15.8,70.8,0,,19.2
2/8/2023,98.3,116.85,133.1,145.78,136.65,78.47,85.09,82.17,113.92,165.5,23.85,26.9,21.5,23.4,21.5,89.3,22.399,rain,13.9,26.5,17.7,20.4,17.1,82.7,0,rain,18.5
2/9/2023,98.3,116.85,133.1,145.78,136.65,78.06,84.5,81.86,114.35,166,23.85,26.7,20.9,23.2,20.3,84.4,0.217,rain,10.2,26.2,17,21,18.1,84.2,25.009,rain,21.6
2/10/2023,97.55,116.91,132.67,144.45,134.3,79.72,86.39,83.15,119.17,165,23.55,22.9,20.2,21.5,20.5,94,24.779,rain,13.8,23.7,17.8,20.3,17.5,84.4,9.922,rain,18.4
2/13/2023,97.55,116.91,132.67,144.45,134.3,80.14,86.61,83.52,117.8,167.85,23.45,31.1,23.5,26.1,23.4,85.8,8.023,rain,11.4,26.6,19.3,21.8,18.3,82,3.603,rain,19.1
2/14/2023,97.55,116.91,132.67,144.45,134.3,79.06,85.58,83.05,116.42,166.05,23.45,32.4,20.9,26.5,21.6,77,0.1,rain,11.4,25,18.3,21.4,18,81.9,12.967,rain,23.3
2/15/2023,97.55,116.91,132.67,144.45,134.3,78.59,85.38,82.95,116.07,165.8,23.15,33.9,23.2,26.6,22.6,80,1,rain,10.2,26.3,18.7,21.6,17.7,79.7,0.397,rain,22.2
2/16/2023,97.55,116.91,132.67,144.45,134.3,78.49,85.14,82.83,115.73,167.4,23.1,26.3,22.1,23.7,22.2,91.3,21.96,rain,12.7,26.4,18.7,21.7,17.2,76.6,0,rain,21.7
2/17/2023,95.97,114.69,130.44,136.87,128.91,76.34,83,82.07,111.28,168.05,23.45,25.4,21.5,23,21.5,91.5,31.866,rain,10.5,25.9,17.3,21.4,16.4,74.2,0.1,rain,27.5
2/20/2023,95.97,114.69,130.44,136.87,128.91,77.3,84.07,,,167.9,23.55,37.7,24.6,30,23.2,68.6,0.995,rain,12.7,28.6,19.2,22.2,17.6,77.2,0.329,rain,23
2/21/2023,95.97,114.69,130.44,136.87,128.91,76.16,83.05,82.17,111.17,173.25,23.9,27.6,18.6,23.3,18.9,76.8,0.221,rain,18.2,31.8,18.1,24,16.1,65.1,0,,17.6
2/22/2023,95.97,114.69,130.44,136.87,128.91,73.95,80.45,81.69,109.73,170.5,23.9,27.1,17.7,22.2,18.1,78.5,0.032,rain,12.8,25.3,16.3,20.2,14.2,69.7,0,,21.6
2/23/2023,95.97,114.69,130.44,136.87,128.91,75.39,81.95,81.98,110.74,169.6,24.15,30.1,18.4,23.8,18.3,73,0,,11.4,26.3,16,19.8,13.8,71.5,0,,12.2
2/24/2023,93.81,112.82,129.45,136.57,127.6,76.32,82.82,82.12,110.75,171,24.05,33.1,17.8,25.4,19.3,71.7,0,,11.4,32.7,13.4,21.5,13.4,63.7,0,,15.8
2/27/2023,93.81,112.82,129.45,136.57,127.6,75.68,82.45,82.05,110.55,172.4,23.95,30.9,20.4,24.9,22.1,85.4,6.192,rain,11.4,25.4,17,20.7,14.4,67.9,0,rain,25.5
2/28/2023,93.81,112.82,129.45,136.57,127.6,77.05,83.89,82.08,109.91,170.5,23.6,30.3,21.4,25.6,22.2,82.4,1.041,rain,16.1,26.1,16.7,20.9,14.5,68,0.1,rain,19.9
3/1/2023,93.81,112.82,129.45,136.57,127.6,77.69,84.31,82.35,110.89,172.25,24,29.8,19.4,24.5,21.7,85.4,4,rain,15,29,14.9,21.8,14,65.3,0,,16.6
3/2/2023,93.81,112.82,129.45,136.57,127.6,78.16,84.75,83.06,111.4,170.8,24.4,29.2,19.8,24.6,19.7,75.8,0.002,rain,12.7,28.5,14.9,21.2,14.2,67.8,0,,20.5
3/3/2023,96.39,114.61,130.18,140.9,132,79.68,85.83,84.31,112.81,172.6,24.45,29.7,20,24.3,19.5,75.5,0.6,rain,11.4,27.9,14,20.1,14.8,74.6,0,,20.5
3/6/2023,96.39,114.61,130.18,140.9,132,80.46,86.18,84.4,113.81,176.8,24.65,30.7,21.7,25.7,21.7,79.7,0.2,rain,11.3,29.3,18.2,22.2,16.9,73.4,0.8,rain,18.1
3/7/2023,96.39,114.61,130.18,140.9,132,77.58,83.29,82.07,111.61,,25.05,27.5,21.2,23.2,20.5,85.2,5.941,rain,9.2,24.3,16.5,20.2,16.4,79.8,0.2,rain,22.3
3/8/2023,96.39,114.61,130.18,140.9,132,76.66,82.66,81.97,109.98,178.85,24.5,31.4,18.4,24.6,19.5,75.8,0,,12.7,27.8,14.6,20.5,15.1,73.7,0,,10.1
3/9/2023,96.39,114.61,130.18,140.9,132,75.72,81.59,81.24,109.13,179.45,24.25,29.6,21.1,25.3,21.7,80.7,0.004,rain,9.2,31.8,16.6,23.3,15,65.4,0,,21.4
3/10/2023,92.09,107.99,122.49,127.13,129.88,76.68,82.78,82.16,107.78,180.75,24.15,31.1,22.9,26,23,84.1,0.002,rain,10.3,27.5,15.4,20.5,15.4,74.7,0,,20.7
3/13/2023,92.09,107.99,122.49,127.13,129.88,74.8,80.77,81.01,106.54,179.7,25.15,28.8,19.7,23.4,20.2,83.3,42.795,rain,8.1,26.5,16,20.8,13.9,66,0,,21.2
3/14/2023,92.09,107.99,122.49,127.13,129.88,71.33,77.45,79.2,106.94,177.9,25.05,30.1,18.1,24.1,20.2,80.4,0.001,rain,13.9,26.5,14.8,20.2,12.9,65.7,0,,17.1
3/15/2023,92.09,107.99,122.49,127.13,129.88,67.61,73.28,77.25,101.62,178.2,25.65,29.7,18.1,24.2,20,79.2,0.005,rain,12.7,28,12.6,20,12.8,66.5,0,,18.4
3/16/2023,92.09,107.99,122.49,127.13,129.88,68.35,74.29,77.85,101.03,179.6,24.8,28.2,18.7,23.4,20.4,84.3,0.001,rain,10.3,26.4,14.4,20,12.2,63.9,0,,18.1
3/17/2023,93.8,112.06,128.5,134.18,130.96,66.74,72.77,77.14,99.84,176.95,25.3,29,18.4,23.5,20.4,83.7,0.417,rain,12.7,26.6,12.1,19.3,11.5,64,0,,17.6
3/20/2023,93.8,112.06,128.5,134.18,130.96,67.64,73.54,77.37,102.45,176,25.1,32.8,22.6,26.7,22.9,80.7,0.002,rain,11.4,30.6,15.5,22.7,14.2,62.4,0,,26.3
3/21/2023,93.8,112.06,128.5,134.18,130.96,69.33,75.03,77.97,107.04,177.1,25.25,34.9,22.3,26.9,21.5,74.5,0,,12.3,29.8,13.1,21.3,12.6,63.4,0,,20.5
3/22/2023,93.8,112.06,128.5,134.18,130.96,70.9,76.38,78.35,104.59,174.35,25.3,30.1,22.4,25.4,21.7,81.2,0.1,rain,8.1,25.6,13.7,20.1,12.6,64.7,0,,21.2
3/23/2023,93.8,112.06,128.5,134.18,130.96,69.96,75.91,78.13,103.41,174.6,25.75,30.5,20.9,25.2,21.2,80.1,0.1,rain,12.8,25,14.5,19.4,13.3,69.8,0,,21.6
3/24/2023,92,108.94,123.68,130.07,130.44,69.26,74.99,77.86,103.53,172.7,25.5,29.7,19.6,24.3,20.7,81.4,0.198,rain,9.2,23.1,15.5,19.3,14,72.9,0,,18.4
3/27/2023,92,108.94,123.68,130.07,130.44,72.81,78.12,78.4,105.8,171.25,24.15,23.6,15.9,19.7,14.9,75.6,24.646,rain,17.1,22.6,12.2,18.4,13.2,72.6,0,rain,24.1
3/28/2023,92,108.94,123.68,130.07,130.44,73.2,78.65,78.45,107.12,172,24.05,28.4,13.4,21.2,14.5,67.9,0,,15,20.3,13.1,15.9,10.8,72.5,0,,14.8
3/29/2023,92,108.94,123.68,130.07,130.44,72.97,78.28,78.41,108.96,174,24,26.3,17.2,21.7,17.3,76.4,1.4,rain,16.1,28.4,10.3,19.7,9.6,57.4,0,,16.6
3/30/2023,92,108.94,123.68,130.07,130.44,74.37,79.27,78.47,109.49,,24.55,23.8,17.1,19.6,16.7,84.2,4.99,rain,10.3,27.4,13.4,19.3,12.6,67.5,19,rain,29.5
3/31/2023,94.51,111.41,128.84,135.08,128.99,75.67,79.77,78.49,109.66,175.1,24.7,24.6,16.9,20.3,17.5,85,1.957,rain,7.2,22.2,13.4,16.9,13.2,80,2,rain,29.5
4/3/2023,94.51,111.41,128.84,135.08,128.99,80.42,84.93,84.69,116.13,177.8,24.4,33.9,21.5,25.7,19.4,71.2,28.784,rain,13.9,27.5,15.1,19.8,13.7,71.1,0.2,rain,12.2
4/4/2023,94.51,111.41,128.84,135.08,128.99,80.71,84.94,84.47,115.02,,24.75,25.2,17.9,22.1,17.6,76.5,0.209,rain,17.2,25.1,13,18.7,13.5,73.2,0.699,rain,27.3
4/5/2023,94.51,111.41,128.84,135.08,128.99,80.61,84.99,84.59,116.99,175.9,,25.8,16.7,20.7,16.1,76.7,0,rain,12.7,23.2,13,17.1,12.5,76.2,0,rain,16.9
4/6/2023,95.97,113.65,129.24,133.76,127.96,80.7,85.12,84.99,115.05,175.2,24.4,26.3,14.9,20.3,16.5,80.3,1.188,rain,8.1,25.5,12.5,17.3,11.6,72.6,0.099,rain,16.1
4/7/2023,,,,,,,,,,,,29.6,13.1,21.4,17.4,79.9,0.001,rain,10.3,26.9,11.5,18.9,10.5,62.4,0,,15.1
